"EA-Type"	"EA-Package"	"EA-Name"	"EA-GUID"	"EA-Parent"	"EA-Domain"	"EA-Domain-GUID"	"EA-Range"	"ap-label-nl"	"ap-definition-nl"	"ap-usageNote-nl"	"ap-codelist"	"external term"	"namespace"	"localname"	"type"	"domain"	"range"	"parent"	"min card"	"max card"
"attribute"	"OSLO-Besluitvorming"	"aantalWoorden"	"{394CE56D-FB3D-45fc-9CA7-11C250E9AC9E}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"Integer"	"aantal woorden"	"Het aantal woorden waaruit een publicatietekst bestaat."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"aantalWoorden"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/eli/ontology#LegalExpression"	"http://www.w3.org/2001/XMLSchema#integer"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"digitaal"	"{CF460CD6-BF32-401b-AD1A-4F85295F02D4}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"Boolean"	"digitaal"	"De indicator die aangeeft of een publicatie digitaal is ingediend."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"digitaal"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/eli/ontology#LegalExpression"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{42302F8D-AFEE-4dc9-91DC-B6CCE0A8C72D}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een publicatie."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"opschrift"	"{7479886F-BDB6-45b2-8CC6-23AC13FC841B}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"String"	"opschrift"	"De beknopte titel of officiële korte naam van een decreet, wet, besluit... Deze wordt officieel vastgelegd. Deze benaming wordt in de praktijk gebruikt om naar de rechtsgrond te verwijzen."	""	""	"true"	"http://data.europa.eu/eli/ontology#"	"title_short"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/eli/ontology#LegalExpression"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"type"	"{063A1D5B-5266-4a9b-A675-187F63D3077D}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"PublicatieType"	"type"	"Het type van een publicatie."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"nummer"	"{BAA40422-4816-4bcf-B6A8-AF6B23234E22}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"Integer"	"nummer"	"Het nummer dat een publicatie identificeert."	""	""	"true"	"http://www.w3.org/ns/adms#"	"identifier"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#integer"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"uiterstePublicatiedatum"	"{7440131E-DF2E-4be0-B03B-192E0A5F6CB0}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"Date"	"uiterste publicatiedatum"	"De datum waarop de tekst ten laatste gepubliceerd zou moeten zijn."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"uiterstePublicatiedatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.europa.eu/eli/ontology#LegalExpression"	"http://www.w3.org/2001/XMLSchema#date"	"http://purl.org/dc/terms/date"	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"status"	"{5E76ECCD-A336-48a2-8B30-6351AFDC4849}"	""	"Publicatie"	"{7C47DA43-0DE9-4fe3-ADCB-34FDDFD02B99}"	"Status"	"status"	"De status waarin een publicatie zich bevindt."	""	""	"true"	"http://www.w3.org/ns/adms#"	"status"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://data.vlaanderen.be/ns/besluitvorming#Status"	""	"1"	"*"
"attribute"	"OSLO-Besluitvorming"	"ondertitel"	"{6FBE765C-38D9-448a-8795-873AF28D4F1F}"	""	"NieuwsbriefInfo"	"{157082E3-2E08-4dd6-B04C-517ADCEBDB48}"	"String"	"ondertitel"	"De ondertitel van een nieuwsbrief."	""	""	"true"	"http://dbpedia.org/ontology/"	"subtitle"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#NieuwsbriefInfo"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"publicatiedatum"	"{63FB5858-80D4-4e97-BE65-A5541D8C9ACF}"	""	"NieuwsbriefInfo"	"{157082E3-2E08-4dd6-B04C-517ADCEBDB48}"	"DateTime"	"publicatiedatum"	"De datum waarop een nieuwsbrief is gepubliceerd."	""	""	"true"	"http://purl.org/dc/terms/"	"issued"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#NieuwsbriefInfo"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"inhoud"	"{0766EA78-81A5-40fc-A58A-9134F8712EF8}"	""	"NieuwsbriefInfo"	"{157082E3-2E08-4dd6-B04C-517ADCEBDB48}"	"String"	"inhoud"	"De tekstuele inhoud van een nieuwsbrief."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"inhoud"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#NieuwsbriefInfo"	"http://www.w3.org/2001/XMLSchema#string"	"http://www.w3.org/ns/prov#value"	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"thema"	"{84410AB4-48CB-4fd2-98C5-32A32A6E34A2}"	""	"NieuwsbriefInfo"	"{157082E3-2E08-4dd6-B04C-517ADCEBDB48}"	"Thema"	"thema"	"Het thema van een nieuwsbrief."	""	""	"true"	"http://purl.org/dc/terms/"	"subject"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"titel"	"{0CA5C572-8280-4f74-94E2-71ECE41814AF}"	""	"NieuwsbriefInfo"	"{157082E3-2E08-4dd6-B04C-517ADCEBDB48}"	"String"	"titel"	"De titel van een nieuwsbrief."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{43EC8FA4-B81E-479b-87DA-7C7AD8F3D4EE}"	""	"NieuwsbriefInfo"	"{157082E3-2E08-4dd6-B04C-517ADCEBDB48}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een nieuwsbriefinfo-element."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"formaat"	"{A2D1AB91-FC44-44ad-BCBF-F8C035C580A4}"	""	"Documentversie"	"{2AB4C311-20AA-43aa-8958-C8CC3F529995}"	"MediaType"	"formaat"	"Het formaat waarin een documentversie is opgeslagen."	""	""	"true"	"http://purl.org/dc/terms/"	"format"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Documentversie"	"http://purl.org/dc/terms/MediaType"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"roepnaam"	"{C6CBF979-BEF4-47e5-BFBE-F3280F763E1C}"	""	"Documentversie"	"{2AB4C311-20AA-43aa-8958-C8CC3F529995}"	"String"	"naam"	"De naam waarmee een documentversie wordt aangeduid."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{9F438EC9-86AD-48ff-A6DC-1B675A0434CC}"	""	"Documentversie"	"{2AB4C311-20AA-43aa-8958-C8CC3F529995}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een documentversie."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"taal"	"{C0BC199C-D14F-4f68-87D1-A7136DCD93A0}"	""	"Documentversie"	"{2AB4C311-20AA-43aa-8958-C8CC3F529995}"	"Taal"	"taal"	"De taal waarin een documentversie geschreven is."	""	""	"true"	"http://purl.org/dc/terms/"	"language"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Documentversie"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"aanreikdatum"	"{39686220-2253-42a6-A4C5-F3890793C48D}"	""	"Documentversie"	"{2AB4C311-20AA-43aa-8958-C8CC3F529995}"	"DateTime"	"timestamp van aanreiking"	"Het tijdstip waarop een documentversie is aangereikt, bv. geüpload in het systeem."	""	""	"true"	"http://purl.org/dc/terms/"	"created"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Documentversie"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"versie"	"{445B3A2E-D145-41f4-9E8F-D8DF49409AB0}"	""	"Documentversie"	"{2AB4C311-20AA-43aa-8958-C8CC3F529995}"	"String"	"versie"	"De identificator van een specifieke versie van een document."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"versieIdentificator"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Documentversie"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"nummer"	"{9BE20FC4-676E-46ec-BA89-E94762ACA0C5}"	""	"Documentversie"	"{2AB4C311-20AA-43aa-8958-C8CC3F529995}"	"String"	"nummer"	"Het numeer dat een documentversie identificeert."	""	""	"true"	"http://www.w3.org/ns/adms#"	"identifier"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"NUMAC"	"{FF5C6528-4D88-4d82-9E43-AA5E0FC18194}"	""	"PublicatieBelgischStaatsblad"	"{44741764-6576-40e1-9450-02F6E80FFCB3}"	"Integer"	"NUMAC"	"Het werknummer van een publicatie zoals het door het Belgisch Staatsblad is toegekend."	""	""	"true"	"http://www.w3.org/ns/adms#"	"identifier"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#PublicatieBelgischStaatsblad"	"http://www.w3.org/2001/XMLSchema#integer"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"status"	"{94CFFFB2-5618-41c4-883D-9837D8CF168C}"	""	"Vertalingsaanvraag"	"{07D9A982-ED5E-476c-80A5-9E49ACCA15E4}"	"Status"	"status"	"De status waarin een vertalingsaanvraag zich bevindt, bv. aangevraagd."	""	""	"true"	"http://www.w3.org/ns/adms#"	"status"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://data.vlaanderen.be/ns/besluitvorming#Status"	""	"1"	"*"
"attribute"	"OSLO-Besluitvorming"	"verwachteOpleverdatum"	"{95858DE9-644D-4c7b-967C-FE69BF8B6A26}"	""	"Vertalingsaanvraag"	"{07D9A982-ED5E-476c-80A5-9E49ACCA15E4}"	"Date"	"verwachte opleverdatum"	"De datum waarop men verwacht een vertaling (ten laatste) te ontvangen."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"verwachteOpleverdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Vertalingsaanvraag"	"http://www.w3.org/2001/XMLSchema#date"	"http://purl.org/dc/terms/date"	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"doeltaal"	"{1A24BBFD-8A71-4d92-ACAE-9E9AC1A8D2D8}"	""	"Vertalingsaanvraag"	"{07D9A982-ED5E-476c-80A5-9E49ACCA15E4}"	"Taal"	"doeltaal"	"De taal waarnaar men heeft gevraagd om een documentversie te vertalen."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"doeltaal"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Vertalingsaanvraag"	"http://www.w3.org/2004/02/skos/core#Concept"	"http://purl.org/dc/terms/language"	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{BDE0A3F6-E050-498d-802E-662F0E76BBAD}"	""	"Vertalingsaanvraag"	"{07D9A982-ED5E-476c-80A5-9E49ACCA15E4}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een vertalingsaanvraag."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"fase"	"{03B3C443-68F4-4032-B2F8-7BF156BB3AF9}"	""	"Procedurestap"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"Status"	"fase"	"De status die een procedurestap beschrijft, bv. eerste principiële goedkeuring."	""	""	"true"	"http://www.w3.org/ns/adms#"	"status"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"https://data.vlaanderen.be/ns/besluitvorming#Status"	""	"1"	"*"
"attribute"	"OSLO-Besluitvorming"	"korteTitel"	"{7ED7C04F-6773-4af0-8CAF-45EF3FDFFE6D}"	""	"Procedurestap"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"String"	"korte titel"	"De verkorte titel van een dossier in een welbepaalde procedurestap."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"korteTitel"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	"http://purl.org/dc/terms/alternative"	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{966D4234-9D99-4e45-A81C-AAD44FD2EE98}"	""	"Procedurestap"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een dossier in een welbepaalde procedurestap."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"titel"	"{3F9FE6E3-080C-492c-97C6-4AE4F2D1B0F5}"	""	"Procedurestap"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"String"	"titel"	"De titel van een dossier in een welbepaalde procedurestap."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"vertrouwelijkheid"	"{6AB66FBA-E641-4605-9C27-E39C35EFFE66}"	""	"Procedurestap"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"Vertrouwelijkheid"	"vertrouwelijkheid"	"De indicator die de mate van vertrouwelijkheid van een procedurestap aangeeft."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"Resource"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://dbpedia.org/ontology/UnitOfWork"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"type"	"{F2673403-6EFE-48c4-9F3E-2486DE08A1B8}"	""	"Procedurestap"	"{985B3F3D-1940-46b6-8F72-E20F6C282D03}"	"ProcedurestapType"	"type van procedurestap"	"Het type van een procedurestap. Dit is ofwel een aktename ofwel een beslissing."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"statuswaarde"	"{7AC5591C-C59E-4687-8BA4-AB88BB03C88D}"	""	"Status"	"{00A8171E-A789-43f2-A40D-894316BCCB9A}"	"Statuswaarde"	"statuswaarde"	"Het type van een status."	""	""	"true"	"https://data.vlaanderen.be/ns/melding#"	"statuswaarde"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Status"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"statusdatum"	"{A791B977-ACF6-4baf-96C9-C86C029AE56A}"	""	"Status"	"{00A8171E-A789-43f2-A40D-894316BCCB9A}"	"DateTime"	"statusdatum"	"De datum waarop een status is toegekend."	""	""	"true"	"https://data.vlaanderen.be/ns/melding#"	"statusdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Status"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{CCD9B6E0-A316-49ce-906F-9ED40B52860E}"	""	"Status"	"{00A8171E-A789-43f2-A40D-894316BCCB9A}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een status."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"aanvraag"	"{381C9F96-A8D3-4561-85E4-3049AD48E825}"	""	"Consultatievraag"	"{102CF7FF-8C8F-4dac-ADF1-F54737AFB132}"	"String"	"aanvraag"	"De tekstuele inhoud van een aanvraag tot consultatie."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"aanvraag"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Consultatievraag"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"type"	"{B980CFEA-3FFA-4d8b-BB95-41FEFF9BEBE9}"	""	"Consultatievraag"	"{102CF7FF-8C8F-4dac-ADF1-F54737AFB132}"	"ConsultatieType"	"type"	"Het type van een consulatie, bv. advies, raadpleging, etc."	""	""	"true"	"http://purl.org/dc/terms/"	"type"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2004/02/skos/core#Concept"	""	"1"	"1"
"attribute"	"OSLO-Besluitvorming"	"opmerking"	"{3DA3853E-1D26-42b0-B605-1D7B110194BC}"	""	"Consultatievraag"	"{102CF7FF-8C8F-4dac-ADF1-F54737AFB132}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een consultatie-antwoord."	""	""	"true"	"http://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluitvorming"	"aanvraagdatum"	"{95AFC9D4-97B8-4999-B3A3-30D987E3BD39}"	""	"Consultatievraag"	"{102CF7FF-8C8F-4dac-ADF1-F54737AFB132}"	"DateTime"	"aanvraagdatum"	"De datum waarop een consultatievraag is gesteld."	""	""	"false"	"https://data.vlaanderen.be/ns/besluitvorming#"	"aanvraagdatum"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"https://data.vlaanderen.be/ns/besluitvorming#Consultatievraag"	"http://www.w3.org/2001/XMLSchema#dateTime"	"http://purl.org/dc/terms/created"	"1"	"1"
"attribute"	"OSLO-Besluit"	"aanmaakdatum"	"{CADFB689-17FF-4166-A84E-658B4C71F378}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"DateTime"	"aanmaakdatum"	"Het tijdstip waarop een agendapunt is aangemaakt."	""	""	"true"	"http://purl.org/dc/terms/"	"created"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"formeelOK"	"{B01ABD77-F29B-4f88-A962-2C0EB0C80CF2}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"Boolean"	"formeel goedgekeurd"	"De indicator die aangeeft of een agendapunt formeel goedgekeurd is."	""	""	"true"	"http://data.vlaanderen.be/ns/besluit#"	"formeelOK"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Agendapunt"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"notulen"	"{70669AA0-82F2-498c-815F-E077C28E866A}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"String"	"notulen"	"De formele notulen van een zitting."	""	""	"true"	"https://data.vlaanderen.be/ns/besluit#"	"heeftNotulen"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Agendapunt"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"opmerking"	"{F3A6FCE0-9390-4c1b-9649-6FDD2AFFAB26}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"Opmerking"	"opmerking"	"De opmerking gegeven bij een agendapunt."	""	""	"true"	"https://www.w3.org/2000/01/rdf-schema#"	"comment"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://www.w3.org/2000/01/rdf-schema#comment"	""	"0"	"*"
"attribute"	"OSLO-Besluit"	"ingetrokken"	"{A89A30A3-3BAA-4708-8C7D-4BF1E02B8417}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"Boolean"	"ingetrokken"	"De indicator die aangeeft of een agendapunt is ingetrokken."	""	""	"true"	"http://data.vlaanderen.be/ns/besluit#"	"ingetrokken"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Agendapunt"	"http://www.w3.org/2001/XMLSchema#boolean"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"verdaagd"	"{289DE69A-554C-4097-B486-7526FCA69FDD}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"Verdaagd"	"verdaagd"	"De indicator die aangeeft of een agendapunt verdaagd is en eventueel naar welke zitting."	""	""	"true"	"http://data.vlaanderen.be/ns/besluit#"	"verdaagd"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"https://data.vlaanderen.be/ns/besluitvorming#Verdaagd"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"titelPersagenda"	"{67B94F2F-CDED-4c9a-B3B6-A326BC746CAF}"	""	"Agendapunt"	"{757FD45B-A8DA-42b4-9A1E-E0AD8CBE1527}"	"String"	"titel persagenda"	"De titel van een agendapunt in de persagenda."	""	""	"true"	"http://purl.org/dc/terms/"	"title"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Agendapunt"	"http://www.w3.org/2001/XMLSchema#string"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"geplandeStart"	"{BC9BBBE9-1533-4443-9746-6F85B88C1FFB}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"DateTime"	"geplande start"	"Het tijdstip waarop een zitting gepland is om te beginnen."	""	""	"true"	"https://data.vlaanderen.be/ns/generiek#"	"geplandeStart"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Zitting"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"nummer"	"{66D8B9D1-79CF-45df-8925-612C1A913C6F}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"Integer"	"nummer"	"Het nummer dat een ministerraad identificeert."	""	""	"true"	"http://www.w3.org/ns/adms#"	"identifier"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://www.w3.org/2000/01/rdf-schema#Resource"	"http://www.w3.org/2001/XMLSchema#integer"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"eind"	"{7512E217-91CF-4a30-A637-5604B555D25C}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"DateTime"	"geëindigd op tijdstip"	"Het tijdstip waarop een zitting eindigt."	""	""	"true"	"http://www.w3.org/ns/prov#"	"endedAtTime"	"http://www.w3.org/2002/07/owl#DatatypeProperty"	"http://data.vlaanderen.be/ns/besluit#Zitting"	"http://www.w3.org/2001/XMLSchema#dateTime"	""	"1"	"1"
"attribute"	"OSLO-Besluit"	"locatie"	"{55CA3D0E-83E7-4a02-80E5-DA7EE97AB994}"	""	"Zitting"	"{E483DB19-FBB0-48bd-8B3A-B5FA75CF7E63}"	"Locatie"	"op locatie"	"De locatie waar een zitting plaatsvindt. Doorgaans is dit een zaal in een gebouw."	""	""	"true"	"http://www.w3.org/ns/prov#"	"atLocation"	"http://www.w3.org/2002/07/owl#ObjectProperty"	"http://data.vlaanderen.be/ns/besluit#Zitting"	"http://www.w3.org/ns/prov#Location"	""	"0"	"1"
